chart_date,chart_name,track_artist,track_bpm,track_date,track_genre,track_key,track_label,track_length_ms,track_remixer,track_title
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Paul Neary,126,2021-05-20,Techno (Peak Time / Driving),A Major,Music4Group,459000,,"Mixing 50 - Groove, Darkness and Hypnotic Sounds"
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Monika Kruse,128,2021-07-23,Techno (Peak Time / Driving),A Minor,Terminal M,456562,,Hidden Love
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,"The Advent,Marcel Fengler",141,2022-11-25,Techno (Raw / Deep / Hypnotic),A Minor,Index Marcel Fengler,343314,,10 Years Index Marcel Fengler
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Malia Nima,128,2023-08-04,Techno (Peak Time / Driving),A Major,Kuukou Records,385573,,Blood
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Luis M,127,2023-12-15,Techno (Peak Time / Driving),D Major,AlpaKa MuziK,438425,,Dirty Swamp
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Lewis.,127,2021-12-10,Techno (Peak Time / Driving),E Major,Senso Sounds,425196,,Target Acquired
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Karoo,122,2022-09-30,Indie Dance,A Minor,KATERMUKKE,371048,,The Mysteries
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,JSPR,127,2018-02-16,Techno (Peak Time / Driving),D Major,Orange Recordings,398709,Drumcomplex,Turnpike
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Joyhauser,69,2023-05-05,Techno (Peak Time / Driving),A Minor,Terminal M,417306,,LIBERTY
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Jay Lumen,125,2021-05-28,Techno (Peak Time / Driving),A Minor,Footwork,416640,Sasha Carassi,Lost Tales (The Remixes)
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Ignacio Arfeli,132,2023-12-01,Techno (Peak Time / Driving),A Minor,Drumcode,403659,,"A-Sides, Vol. 12"
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Gerrit X,130,2023-03-10,Techno (Peak Time / Driving),A Major,Renesanz,433543,,Breaking Down EP
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Doppler,120,2023-10-12,Psy-Trance,F Minor,Sourcecode Transmissions,452181,,Codes of Life
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Binary Finary,136,2023-12-08,Techno (Peak Time / Driving),E Minor,A State of Trance,499204,Victor Ruiz,A State of Trance Year Mix 2023 - Selected by Armin van Buuren
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,AnDe Trois,133,2024-02-09,Techno (Peak Time / Driving),A Major,Nothing But,372631,,"Nothing But... Techno Groovers, Vol. 26"
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Agustin Müller,133,2023-06-16,Techno (Peak Time / Driving),A Major,Renesanz,378367,,13 Years Renesanz
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,Clif Jack,65,2023-10-13,Techno (Peak Time / Driving),D Major,Lowlita Records,534500,,Don't Tell Me
2024-01-13T16:21:16-07:00,ENERGYMAKER ON SPECTRUM ON AIR RADIO 14.01.24,"AKKI (DE),Prinz (DE)",136,2023-08-18,Techno (Peak Time / Driving),A Minor,From The Soul,353382,,Sakura - Extended Mix
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Mr. V,Aday Chinea",125,2023-12-29,House,G Major,Muzik 4 Tomorrow,392000,,We Dance (The Remixes)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Jay Vegas,124,2023-12-28,House,C Major,Hot Stuff,333387,Mark Knight,Break Ya Down (Mark Knight Remix)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Jamie Jones,Kah-lo",124,2023-12-01,House,C Major,Helix Records,389039,,Fine Fine Baby (Extended Mix)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Kry (IT),123,2023-12-29,House,A Minor,Sole Channel Music,410243,,Soul Party
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Agoria,Rami Khalife,Noémie",124,2023-12-22,House,Bb Minor,Sapiens Recordings,429695,Nick Morgan,Teardrops (Don't stop The Music)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Moderat,&ME,Rampa,Keinemusik",122,2023-10-27,Melodic House & Techno,B Minor,Keinemusik,442746,"&ME,Rampa",More Love  (Rampa &ME Remix)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,&ME,120,2023-06-30,Melodic House & Techno,Bb Minor,Keinemusik,449093,,L.I.F.E
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Cody Currie,Cor.Ece",93,2023-12-01,Deep House,Ab Minor,Razor-N-Tape Records,296127,,Cody Currie EP
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Crackazat,117,2023-12-01,Deep House,Db Major,Stay True Sounds,332307,,Be Real EP
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Sio,Atmos Blaq",120,2023-05-19,Afro House,Db Minor,Stay True Sounds,368067,,Abandonment Issues
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Aroop Roy,Fox Meropa",123,2024-01-12,Afro House,A Minor,Freerange Records,501463,,Re Bulele (feat. Fox Meropa)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Johnny Malek,120,2023-12-08,Deep House,F Minor,Yoruba Records,496020,,I Promise
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"DJ Minx,Mr. V",125,2023-10-27,House,D Minor,Knee Deep In Sound,339888,,We All Famous
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Offshore and Coen,120,2023-12-15,Deep House,E Minor,Lazy Days Music,436814,,Everything Passes
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Mr. V,Yass",123,2023-12-15,Afro House,A Major,HAUTE COUTURE MUSIC,442369,,The Dream
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Josh Milan,123,2023-12-29,House,C Major,Honeycomb Music,475000,,I Will Wait (Josh Milan Remixes)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Dirtytwo,117,2023-10-13,Deep House,C Minor,Peking House,484178,,Embrace
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,Jungle,121,2022-11-23,Dance / Electro Pop,B Minor,Caiola Records,269711,Sofia Kourtesis,GOOD TIMES (Sofia Kourtesis Remix)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Mr. V,Aday Chinea",128,2023-12-29,House,Bb Minor,Muzik 4 Tomorrow,378750,,We Dance (The Remixes)
2024-01-12T00:52:30-07:00,We Dance To Beats Chart,"Nic Fanciulli,Butch",128,2023-05-05,House,Db Minor,Defected,435636,Butch,I Want You
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,Lovebirds,122,2024-01-26,Nu Disco / Disco,E Minor,Glitterbox Recordings,466198,,Burn It Down
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,Lovebirds,122,2024-01-26,Nu Disco / Disco,E Minor,Glitterbox Recordings,375222,,Burn It Down
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,"Girls of the Internet,Anelisa Lamola",124,2023-12-08,Deep House,Gb Minor,Classic Music Company,299449,,Affirmations - Live From Battery Studios
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,Intr0beatz,123,2023-12-22,Deep House,Db Minor,Moment Cinetique,375601,,Augnablik
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,Nebraska,118,2023-10-27,Deep House,E Minor,Friends & Relations,341694,,Funkbraska
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,"Miguel Migs,Martin Luther",119,2023-10-06,Organic House / Downtempo,C Minor,Soulfuric Deep,346004,Lovebirds,Back Tonight - Lovebirds Remixes
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,Franc Spangler,115,2023-09-22,Deep House,C Major,Delusions Of Grandeur,321391,,Fight The Feeling EP
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,"Dave Giles II,Cor.Ece",108,2023-12-15,Deep House,C Minor,Razor-N-Tape Records,511883,Ezel,Family Affair Vol. 3
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,"Kraak & Smaak,Ivar,Berenice van Leer",105,2023-12-01,Nu Disco / Disco,D Major,Boogie Angst,252276,Jitwam,Twenty - The Remixes
2024-01-12T01:48:36-07:00,Lovebirds Burn It Down Charts,"Lovebirds,Declan McDermott",121,2023-03-10,Nu Disco / Disco,G Major,Teardrop Recordings,389255,,Mar-A-Lago
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Duwayne Motley,123,2023-12-29,Deep House,Db Minor,La Vie D'Artiste Music,409755,Sebb Junior,Feel It
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Dick Sant,125,2024-01-05,Deep House,A Minor,Yesenia,495840,,Flanerie
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Kim English,125,2024-01-05,House,Eb Major,Nervous Records,432000,Frankie Feliciano,Missing You
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Mike Zoran,126,2023-12-22,Deep House,B Minor,Deep Clicks,356282,,Bird of Heaven
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Demarkus Lewis,125,2024-01-12,UK Garage / Bassline,Bb Minor,Robotical Grooves,337920,,Exit Row Seats
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Kennedy,125,2024-01-11,Deep House,C Major,Deep And Under Records,386877,Dilby,One Of A Kind
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Vertigini,127,2024-01-05,House,Db Major,Monophony,352461,Zetbee,G.O.A.P. (Zetbee Remix)
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,byDJBLVD,125,2024-01-12,Deep House,D Major,Bubble 'N' Twist Records,356632,,Conversations
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Dick Sant,125,2024-01-12,Deep House,Gb Minor,Wanda,407040,,Too Busy
2024-01-13T22:30:49-07:00,AHL WEEKLY HOUSE EXPO JAN.6-JAN.14 2024,Manuel De La Mare,128,2024-01-12,Tech House,G Major,303Lovers,360937,,Nonstop
2024-01-12T01:30:55-07:00,Vas Dei Chart,Saint Evo,120,2024-01-12,Afro House,B Minor,Celsius Degree Records,518000,,Vas Dei
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Dorian Craft,Tosz",119,2023-11-24,Melodic House & Techno,Bb Major,Diversions Music,437656,,Temporary Bliss
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Enoo Napa,DJ Merlon",120,2024-01-12,Afro House,Db Major,Madorasindahouse Records,418001,,BroCode
2024-01-12T01:30:55-07:00,Vas Dei Chart,Saint Evo,118,2023-11-03,Afro House,G Major,Celsius Degree Records,364067,,Bango Piano EP
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Mavhungu,Jordan John",122,2024-01-26,Afro House,C Minor,One Tribe Records,381639,,Magic
2024-01-12T01:30:55-07:00,Vas Dei Chart,Kitty Amor,124,2023-11-17,Afro House,D Minor,Mahaba,405836,,Solitude - Extended Mix
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Josi Chave,TorQue MuziQ,Khokho Madlala",120,2023-12-15,Afro House,B Minor,Get Physical Music,340000,,"Africa Get Physical, Vol. 5"
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Irina Vasconcelos,Afrokillerz",122,2023-11-03,Afro House,A Minor,Kazukuta Records,412373,,UKÄRÄ (Extended)
2024-01-12T01:30:55-07:00,Vas Dei Chart,Chris IDH,120,2023-12-15,Afro House,A Minor,Madorasindahouse Records,360884,,Falling For Your Lies
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Rønhöff,Louin",122,2024-01-12,Afro House,Gb Major,Ostowana,255010,,I Don't Want You EP
2024-01-12T01:30:55-07:00,Vas Dei Chart,Drumetic Boyz,120,2023-11-17,Afro House,G Major,Drumetic Boyz,466000,,Black Genesis
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Roland Clark,SUFFOCATE SA",120,2023-12-15,Afro House,E Minor,Get Physical Music,402510,,"Africa Get Physical, Vol. 5"
2024-01-12T01:30:55-07:00,Vas Dei Chart,"AREUBLUE,Payal Jay",95,2023-11-12,House,E Major,Indo Warehouse,232380,,Garba Szn 2
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Genio Producer,Studio Bros",125,2023-12-01,Nu Disco / Disco,C Minor,DistroKid,326200,,Alguna Cosa
2024-01-12T01:30:55-07:00,Vas Dei Chart,RE\MIND,122,2023-12-08,Afro House,F Minor,Calamar Records,474590,,Look Around You
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Coco,Francis Mercier,Mont Rouge",122,2023-12-15,Afro House,Ab Minor,Ultra,381639,,Voyage Voyage (Extended Mix)
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Bedouin,Nathan Daisy",122,2023-09-22,Melodic House & Techno,A Minor,Human By Default,366140,Robin M,Temple Of Dreams (Remixes Part 2)
2024-01-12T01:30:55-07:00,Vas Dei Chart,Anvaya,93,2023-11-12,Dance / Electro Pop,G Major,Indo Warehouse,315483,,Garba Szn 2
2024-01-12T01:30:55-07:00,Vas Dei Chart,"Carlos Vives,Wakyin",124,2023-12-13,Afro House,Bb Minor,Astralwerks,391581,,Beso (Fruta Fresca) (Extended Mix)
2024-01-12T01:30:55-07:00,Vas Dei Chart,"PolyRhythm,Monserratt,Cristofer Laroye",122,2023-12-08,Afro House,C Major,Tortuga,373770,,Moyumba EP
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Benefice,LeStrange",147,2023-08-02,Hard Techno,A Minor,Rave Alert,395612,,Dance With Me EP
2024-01-12T01:59:20-07:00,Here We Go Again #235,Niereich,150,2023-10-03,Hard Techno,A Minor,Blackworks,379355,,Rise & Fall
2024-01-12T01:59:20-07:00,Here We Go Again #235,"KXD-LvL,HOEHENANGST",152,2023-12-08,Hard Techno,E Minor,Revised Records,364736,,3 SUSPECTS
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Luciid,Per Pleks",152,2023-04-21,Hard Techno,D Major,AGONY,349262,,Feel The Darkness
2024-01-12T01:59:20-07:00,Here We Go Again #235,Uri,155,2023-09-29,Hard Techno,G Major,NineTimesNine,309677,,Hidden Gems Vol. 3
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Scove,Veyla,M.Y.P.D.",155,2023-09-29,Hard Techno,C Minor,Sick'N'Raw Records,266870,"Scove,Veyla",After Party
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Stan Christ,Zeltak",156,2023-12-22,Hard Techno,F Major,Revised Records,323092,,Rage Power
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Crime,Luca Maier",155,2023-05-05,Hard Techno,G Major,Revised Records,334451,,Melon Disease EP
2024-01-12T01:59:20-07:00,Here We Go Again #235,CARV,154,2023-06-14,Hard Techno,F Major,Reckless,351139,,RCKLSS011
2024-01-12T01:59:20-07:00,Here We Go Again #235,Scove,155,2023-12-28,Hard Techno,G Major,Misanthrop,284129,,This Is Acid
2024-01-12T01:59:20-07:00,Here We Go Again #235,NIOTech,155,2023-12-29,Hard Techno,F Major,Feel Free Records Paris,250987,,Exovox
2024-01-12T01:59:20-07:00,Here We Go Again #235,Sikoti,155,2023-12-15,Hard Techno,F Major,NineTimesNine,331354,,Hidden Gems Vol. 4
2024-01-12T01:59:20-07:00,Here We Go Again #235,Mr.Machine,155,2023-09-01,Hard Techno,Gb Minor,No Mercy,297483,,Another Space
2024-01-12T01:59:20-07:00,Here We Go Again #235,Sopik,155,2024-01-04,Hard Techno,Eb Minor,Finder Records,291108,,Dynamo EP
2024-01-12T01:59:20-07:00,Here We Go Again #235,Konstrukt Alliance,76,2023-11-24,Hard Techno,G Major,Revised Records,334736,,GALALA EP
2024-01-12T01:59:20-07:00,Here We Go Again #235,Veseli,160,2023-12-01,Hard Dance / Hardcore,G Major,HEKATE Records,355499,,Drop It Hard
2024-01-12T01:59:20-07:00,Here We Go Again #235,Vortek's,160,2023-01-18,Hard Dance / Hardcore,Ab Major,Omny lab,326265,,Bring The Rave
2024-01-12T01:59:20-07:00,Here We Go Again #235,MAHTAL,160,2023-11-10,Hard Techno,Ab Minor,Revised Records,304772,,Game Over
2024-01-12T01:59:20-07:00,Here We Go Again #235,Sara Landry,160,2023-11-17,Hard Dance / Hardcore,F Major,HEKATE Records,319425,,Legacy
2024-01-12T01:59:20-07:00,Here We Go Again #235,"Laren,Nico Moreno",160,2024-01-04,Hard Techno,G Minor,Insolent Rave Records,294321,,You Make Me Horny
2024-01-12T01:59:20-07:00,Here We Go Again #235,Jason Cluff,160,2023-08-04,Hard Techno,F Major,AGONY,338781,,Acid Style
2024-01-12T01:59:20-07:00,Here We Go Again #235,Warp Brothers,143,2021-09-09,Psy-Trance,G Major,Blue Tunes Records,409090,,Banaganga (Extended Version)
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Slytek,122,2024-01-12,Progressive House,B Minor,Standby Records,321639,,Dominate
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,"Wassu,Ricardo Angeles",121,2023-12-29,Organic House / Downtempo,Eb Minor,Amulanga,400165,,Winter Sampler 2
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Slytek,92,2024-01-12,Progressive House,F Major,Standby Records,351219,,Dominate
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Fernando Ferreyra,122,2023-12-08,Organic House / Downtempo,B Minor,Moonlight,458455,,Moments
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Analog Jungs,123,2023-12-08,Progressive House,F Minor,Constellation Music,558048,,Centaurus / Twilight
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Slytek,123,2023-12-29,Deep House,B Minor,Standby Records,375121,,Relentless
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,"Echomen,Gai Barone,Micah Paul Lukasewich",125,2023-12-15,Melodic House & Techno,Eb Major,Balance Music,355137,,Ecstasy
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Mir Omar,124,2023-12-01,Progressive House,Ab Major,onedotsixtwo,553669,,Departures / Inner Core
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Kamilo Sanclemente,119,2024-01-05,Progressive House,A Minor,Freegrant Music,500220,,Serene
2024-01-12T02:15:09-07:00,On The Sly - Jan 2024,Taylan,123,2024-01-05,Progressive House,B Minor,Area Verde,441604,,Kyoshi
2024-01-12T01:35:12-07:00,Magnitudo Chart,Klara Sestiniova,147,2024-01-12,Techno (Peak Time / Driving),B Minor,Ultimo Paradiso,235524,,Magnitudo
2024-01-12T01:35:12-07:00,Magnitudo Chart,Geo22,143,2023-12-22,Electronica,Bb Major,Ethereal Music,118751,,Noster
2024-01-12T01:35:12-07:00,Magnitudo Chart,DJ Europarking,157,2023-11-17,Trance (Main Floor),B Minor,UFO Inc.,248592,,I Luv U Butt
2024-01-12T01:35:12-07:00,Magnitudo Chart,Air of Wave,160,2024-01-05,Trance (Raw / Deep / Hypnotic),A Major,No Mercy,318000,,The Thirst Of The Thirsty
2024-01-12T01:35:12-07:00,Magnitudo Chart,DJ Heartstring,150,2022-01-28,Hard Dance / Hardcore,Ab Minor,Eurodance Inc,399274,,4 The People
2024-01-12T01:35:12-07:00,Magnitudo Chart,RB,161,2023-12-31,Trance (Raw / Deep / Hypnotic),C Major,ASIT records,339812,,Brighter Days
2024-01-12T01:35:12-07:00,Magnitudo Chart,EREIB,150,2023-12-28,Hard Techno,Eb Minor,Introspective Rec.,372800,,White Lines EP
2024-01-12T01:35:12-07:00,Magnitudo Chart,Aural,148,2023-12-28,Trance (Raw / Deep / Hypnotic),D Major,After Mood Label & Agency,372694,,Nuevo Renacer F1
2024-01-12T01:35:12-07:00,Magnitudo Chart,EREIB,160,2023-12-28,Trance (Raw / Deep / Hypnotic),C Major,Introspective Rec.,310000,Cadence,White Lines EP
2024-01-12T01:35:12-07:00,Magnitudo Chart,Sash!,134,1996-03-15,House,B Minor,High Fashion Music,389466,Future Breeze,Encore Une Fois
2024-01-12T01:35:12-07:00,Magnitudo Chart,"Ben Nicky,Jason Cluff",158,2023-12-08,Hard Dance / Hardcore,D Minor,Armada Music,312000,,Sideways
2024-01-12T01:35:12-07:00,Magnitudo Chart,Young Marco,136,2023-01-13,Dance / Electro Pop,Gb Minor,Ministry of Sound Recordings,316699,,What You Say? (Extended)
2024-01-12T01:35:12-07:00,Magnitudo Chart,DJ Jean,139,2019-09-03,Hard Dance / Hardcore,A# Minor,Armada Music,409826,"DJ Jean,B.O.B. Ltd.",The Unreleased Dubs Vol. 1
2024-01-12T01:35:12-07:00,Magnitudo Chart,Solar Alliance,138,2024-01-01,Trance (Raw / Deep / Hypnotic),Gb Major,DistroKid,506447,,HAMMARÖ-23
2024-01-12T01:35:12-07:00,Magnitudo Chart,Brutalismus 3000,155,2023-04-07,Hard Dance / Hardcore,G Major,recordJet,280226,,ULTRAKUNST
2024-01-12T02:45:43-07:00,Behind The Veil,"Xinobi,Awen",122,2024-01-11,Melodic House & Techno,A Minor,Cercle Records,381100,,The Veil
2024-01-12T02:45:43-07:00,Behind The Veil,Awen,120,2023-01-06,Melodic House & Techno,Bb Minor,Madorasindahouse Records,417530,Xinobi,"Redemption Remixes, Pt.2"
2024-01-12T02:45:43-07:00,Behind The Veil,"HomeBoyz,Rita Mdn",122,2021-03-05,Afro House,Db Major,Kazukuta Records,440307,,Ifarada (Extended)
2024-01-12T02:45:43-07:00,Behind The Veil,"Nicolas Masseyeff,Parallelle",123,2023-06-09,Melodic House & Techno,F Minor,Crosstown Rebels,333658,"Adam Ten,Mita Gami",Renegade EP
2024-01-12T02:45:43-07:00,Behind The Veil,"WhoMadeWho,Adriatique,RÜFÜS DU SOL",123,2023-10-13,Melodic House & Techno,C Major,Rose Avenue,503475,,Miracle - RÜFÜS DU SOL Remix
2024-01-12T02:45:43-07:00,Behind The Veil,"Moullinex,GPU Panic",122,2023-10-06,Indie Dance,C Minor,Discotexas,299519,,Smalltown Boy
2024-01-12T02:45:43-07:00,Behind The Veil,"Reve,Robin M",123,2023-11-10,Afro House,G Major,Ulu Records,499512,Manoo,Through The Night
2024-01-12T02:45:43-07:00,Behind The Veil,"Kitty Amor,Somadina",118,2023-05-24,Afro House,F Major,Warner Music Africa,455879,Kitty Amor,I Saw An Angel On The Roof & Wept (Kitty Amor Remixes)
2024-01-12T02:45:43-07:00,Behind The Veil,"Awen,Caiiro",122,2022-08-19,Melodic House & Techno,Gb Minor,Madorasindahouse Records,434887,Adam Port,Your Voice (Adam Port Remix)
2024-01-12T02:27:25-07:00,D.F.W.M.,Jody 6,135,2024-01-08,Techno (Peak Time / Driving),F Major,Autektone Records,364444,,D.F.W.M. / Obliterate Your Mind
2024-01-12T02:27:25-07:00,D.F.W.M.,"Jody 6,Secret Subject",132,2024-01-08,Techno (Peak Time / Driving),Bb Major,Autektone Records,381818,,D.F.W.M. / Obliterate Your Mind
2024-01-12T02:27:25-07:00,D.F.W.M.,Marie Vaunt,136,2023-12-01,Techno (Peak Time / Driving),F Major,Drumcode,384816,,"A-Sides, Vol. 12"
2024-01-12T02:27:25-07:00,D.F.W.M.,Melvin Spix,136,2024-01-05,Techno (Peak Time / Driving),Bb Minor,Codex Recordings,373548,,Hypnotizing
2024-01-12T02:27:25-07:00,D.F.W.M.,Thomas Schumacher,137,2023-12-29,Techno (Peak Time / Driving),Eb Minor,Arcane Music,317419,,Strip Silence
2024-01-12T02:27:25-07:00,D.F.W.M.,A.D.H.S.,135,2023-12-01,Techno (Peak Time / Driving),E Major,Drumcode,379829,,"A-Sides, Vol. 12"
2024-01-12T02:27:25-07:00,D.F.W.M.,Bouras,132,2024-01-05,Techno (Peak Time / Driving),G Major,Reload Records,397272,,The Beat
